Date,Equal Weight,Minimum Variance,Traditional MVO,Proposed Strategy
2011-05-23,-0.008341117408415321,-0.0012803692595076456,-0.010035149034390574,-0.011539168975604131
2011-05-24,0.0022179644578799573,0.00018220892657458176,0.003944513499895629,0.001791901320624817
2011-05-25,0.0032876661397014655,-9.441065284795916e-05,0.007681414068667475,0.00846954505201011
2011-05-26,0.006018611196167652,0.002200078113620528,0.006184044789471732,0.005107851469918687
2011-05-27,0.004450551001871882,0.0014984918333500376,0.0068664420869612094,0.006915115925789151
2011-05-31,0.007992385645854657,0.001452980975329002,0.00910144219961134,0.008912163799004169
2011-06-01,-0.010452476346924377,0.00017587059183306027,-0.024286159593210288,-0.014881441214368485
2011-06-02,-0.001702895232787562,-0.0036770205368237634,0.0015929588784033412,-8.743197146616598e-05
2011-06-03,-0.0017283828003447949,-0.00023903913565560017,-0.0015004981362726363,-0.0018038738321400644
2011-06-06,-0.007691380083233413,-0.0016082491007988749,-0.013879561369476788,-0.007591330468538939
2011-06-07,0.0035478227498176853,0.0011094010083940893,0.007900306541120412,0.0034891151892314028
2011-06-08,-0.0026173289358538306,-0.0009731971773123904,-0.00451266238693024,-0.0015547873391310721
2011-06-09,0.0016173088389524475,-0.0011128243877858873,0.0026387590409667596,0.00028374558712091717
2011-06-10,-0.009868305024793267,-0.00209044046074682,-0.018604219848872436,-0.012816293500022774
2011-06-13,-0.0019718373926872826,-0.001292137603383143,-0.0010329836346303638,-0.0016533792912763337
2011-06-14,0.006428333888861541,-3.0252833700543207e-05,0.015127333927228499,0.009031023137301558
2011-06-15,-0.008821259540275662,0.001662643194989058,-0.023504306666044562,-0.013236963590826706
2011-06-16,-0.0015258368810672736,-0.004346195928057656,0.0006037357967151418,0.00021835093564138595
2011-06-17,0.0021785676623564836,0.0028477885672252025,0.003733294122702337,0.0017994063997757766
2011-06-20,0.002304156939012134,0.0017630479835691274,0.0035869028645054697,0.0032761143968337942
2011-06-21,0.008287041177950335,0.0023644160944627764,0.01286078475424075,0.00803737043803426
2011-06-22,-0.0032783798193723396,-0.0018995799553892716,-0.0039642614988457375,-0.0016487074833077505
2011-06-23,-0.002846392003438064,0.002831532387415474,-0.011634563119907605,-0.008876352218905013
2011-06-24,-0.005671252337896981,-0.0011575340173035481,-0.0066002942065573385,-0.008607958733143139
2011-06-27,0.0021815419990684343,-0.0012378089566373528,0.004982748086906236,0.00446541013270748
2011-06-28,0.005669802303090422,-0.002038606657565504,0.013369891717148231,0.009524309148439403
2011-06-29,0.005594802178549318,0.001307418666703831,0.012680681841006111,0.00787011072528805
2011-06-30,0.0032535625736004226,0.0018717757868291847,0.0034907026727726024,0.0012984031052930994
2011-07-01,0.0061756052934165175,0.0016855472821711887,0.012293394316523442,0.004884639388567589
2011-07-05,0.004177925134927136,0.0028927011675274382,0.007116855584856588,0.008590182433386127
2011-07-06,0.001635778215038219,0.0012363159197296449,0.0036187924095563177,0.00351595991981144
2011-07-07,0.0072146996710872715,0.000931272828998815,0.015587287646184191,0.010717589596910618
2011-07-08,-0.0003959337338353862,0.002793560982826564,-0.002759932440858672,-0.00031616958612433043
2011-07-11,-0.008839608587734289,-0.0012019180562358462,-0.01610562714814987,-0.007601573608535706
2011-07-12,-0.0008074046626654818,-0.00045949494197161666,-0.00022893502743669592,0.0021883197335909026
2011-07-13,0.0057178922289402665,0.0032592209222926886,0.004213184170479986,0.00635756377986725
2011-07-14,-0.0071418160116957195,-0.003248188149069259,-0.010553029972384168,-0.005807088580438382
2011-07-15,0.005208560698054608,0.0018152012272180697,0.00998582795382762,0.006625654403745916
2011-07-18,-0.005714224313201681,-0.0018718584884297633,-0.008448569867137889,-0.0036522242627200444
2011-07-19,0.01028014262390159,0.003967636215404631,0.016959495031470876,0.006976174264627041
2011-07-20,0.000669756204669221,-0.0012839216401212942,0.0011786394441494457,0.0024913527871312066
2011-07-21,0.0038384733397314806,0.0004041009799842976,0.00464342017638511,0.0003304046055352277
2011-07-22,0.003973055486823813,0.0023303342120298406,0.006220468168085383,0.005498666376784395
2011-07-25,-0.004496663934984705,-0.00339526872460149,-0.006966761386307115,-0.0028031306000756437
2011-07-26,0.0024468161435274535,0.0023907035210662276,0.0013540719215988442,0.0015218464792796614
2011-07-27,-0.012997345001234964,-0.004601226936519697,-0.022475882482084656,-0.01312266890219995
2011-07-28,0.00033476280441026003,0.0012874935143838222,-0.0005608259344776626,-0.0006436646529426498
2011-07-29,0.0028426617307244304,0.004547916928770127,-0.0032064616633956985,-0.0012128153101485077
2011-08-01,-0.0022302709176621562,0.0014114414550984234,-0.005832081106330933,-0.0029747627560015727
2011-08-02,-0.008401255513776226,-0.0005318345817533635,-0.008203024394140328,-0.0042610852892440345
2011-08-03,0.0001640321807388748,0.0002466650467357176,-0.0034493643678717165,-0.0014241548386109723
2011-08-04,-0.02572387729020244,-0.0062732304692090695,-0.034195817670191246,-0.030060531340532607
2011-08-05,-0.006511980528117697,-0.005310355338193596,-0.004565477617764208,-0.0016931823361924342
2011-08-08,-0.03343256027483425,-0.013544664751936457,-0.03531714709207419,-0.026621903296217924
2011-08-09,0.03166497362693138,0.013846239743790862,0.03656857730502833,0.02385091360844842
2011-08-10,-0.012840403585799779,-0.0014833385005207163,-0.004204162746629958,-0.004248069659667209
2011-08-11,0.013851095522515497,-0.001141208846145574,0.020943396799025432,0.013831519756741628
2011-08-12,0.00468740002877025,0.0032429716206395375,0.00044006191315142085,0.0005218288783186063
2011-08-15,0.012569080911674982,0.005233688793486685,0.018085562429569182,0.014022829020640606
2011-08-16,-0.0018074425612807626,-0.00013819566424509212,0.0006843853405166752,-0.00161006897283964
2011-08-17,0.004827033876789456,0.004702139288185713,0.0021756478358008306,0.0026898333413427865
2011-08-18,-0.019626673770245844,-0.00415985318108948,-0.022865896785892213,-0.01797571195352355
2011-08-19,-0.004491460919604538,-0.002940497299780648,-0.0005136916847716473,0.0027180849876116387
2011-08-22,0.0024160471102658027,-0.00033845836927429054,0.009146580875810845,0.00741206120181676
2011-08-23,0.009993990934753675,-0.0006823773756986717,0.006035602006153829,0.004826362391474128
2011-08-24,-0.005676553157452647,-0.0057171131488587814,-0.00747300119918666,-0.008057643391579192
2011-08-25,-0.006404732710391432,-0.0002829602467097545,-0.005936439365849533,-0.00477566662999038
2011-08-26,0.013088100773271119,0.004729886677242497,0.01990515303533754,0.018370215423832964
2011-08-29,0.011426676390675565,0.0034202486715087304,0.009451553367885923,0.00812061874176811
2011-08-30,0.007158866437320458,0.0038466160607439044,0.01390492330200566,0.013425606233947273
2011-08-31,0.0028423831622937973,0.0033324730371204862,0.001240267153424698,-0.0019630784318056525
2011-09-01,-0.003823982375329891,0.0017247066920118826,-0.009168149311510648,-0.0014419591115895957
2011-09-02,-0.006497025651243957,0.0023560895480462815,-0.008714074829426858,0.001471374690055413
2011-09-06,-0.004204200315658949,-0.0017526418739859898,-0.0019504415677047706,-0.0010392896637916734
2011-09-07,0.010649219707912494,-6.0622637399356796e-05,0.009241045157603411,-0.0010482542621434068
2011-09-08,-0.0034338201473571544,0.0024117558630591582,-0.0006192256566317231,0.0008697646830454783
2011-09-09,-0.014347978202902045,-0.0016964528681953444,-0.018210938182741568,-0.0037864137580789926
2011-09-12,-0.0014558002473192494,-0.0047401857859759935,-0.0012011173597161386,-0.002486515273954566
2011-09-13,0.0037044959756310425,0.0016299780566846119,0.009219503282797484,0.0001134015036412169
2011-09-14,0.00513777516177134,0.0017795958878083738,0.0048825042216398586,-0.0016722933485902255
2011-09-15,0.004893579945823717,-0.0008504914787057956,0.004242652192160806,-0.0005116710601774055
2011-09-16,0.003290405650620962,0.0007997919800658611,0.003982016543665793,-0.0001429671990668198
2011-09-19,-0.007881074349878153,0.001963433470138609,-0.012307838886406255,-0.004758759745623547
2011-09-20,-0.00035885530598099834,0.0010790528161232495,-0.0018668711567175725,0.0008583724860933573
2011-09-21,-0.014713803372829258,-0.0021440072903799673,-0.020288935199189426,-0.004156691285942073
2011-09-22,-0.017504443827540496,-0.0024454077708734607,-0.030476126191349453,-0.009683903306107203
2011-09-23,-0.0030764171766890238,-0.0041787550286297905,-0.013053289980007985,-0.008049573777735687
2011-09-26,0.005134512180521872,-0.0003562877600477274,0.005171231958519939,-0.00045106413338758054
2011-09-27,0.008454815992532397,-0.001169876127344247,0.016888242683094024,0.0047537580242835945
2011-09-28,-0.01601699038006541,-0.005041027636949632,-0.026659057614045543,-0.007501430897807805
2011-09-29,0.006345722105398667,-5.6199880162199575e-05,0.00614173965289855,0.0030771265939133342
2011-09-30,-0.014846058690523922,-0.003022195931308156,-0.022303220622725176,-0.006697614850931391
2011-10-03,-0.012321427138743754,-0.0006031717649487068,0.007352177854218947,0.00370411709583505
2011-10-04,0.009023361125372695,-0.003935283675547374,-0.004760223472819781,-0.0041048369605733576
2011-10-05,0.009091950771662246,0.003410465500752099,0.006369766225511397,0.0025644495246689705
2011-10-06,0.012147117740073403,0.0018259048747109158,-0.00046797103513256816,0.0010895095585113923
2011-10-07,-0.008526109101085918,-0.001583508465542607,-0.0068422461317076706,-0.0019109796905468677
2011-10-10,0.022586590281577293,0.004064120732237582,0.00929750674438648,0.005131595988381262
2011-10-11,-0.0010469647011557943,-0.0012758505029788168,-3.8810293540791733e-05,-0.0010062142639267182
2011-10-12,0.008177482455012836,0.005652098436120047,-0.00115999920728652,0.0012257538266195777
2011-10-13,-0.00022205891587952198,9.146333458600556e-05,0.004259868850282556,-0.0006546818844674182
2011-10-14,0.010186441300210541,0.0012531641877157559,0.0020580192499162616,0.0013452916352531797
2011-10-17,-0.01185119754900551,-0.0006066654799876628,0.00016194698866135992,-0.000957047385319632
2011-10-18,0.010828199654307251,0.002214543350593155,0.000385640220763212,-0.0006299264268924856
2011-10-19,-0.010369090960878388,-0.0004103524299676186,-0.008018758248121528,-0.00280489377513712
2011-10-20,-0.0016471527685009131,0.002240501851867473,-0.006799653793984553,-0.0028686897543564694
2011-10-21,0.012542204579770774,0.0037677933605385168,0.003181238790188855,0.0022199482736765456
2011-10-24,0.016110394356900176,0.008589532611853993,0.008275501858923767,0.002301676026929519
2011-10-25,-0.006104529507225089,-0.0015617220485400866,0.009697130154144843,0.005979811653702043
2011-10-26,0.004140368730048892,-0.000784148776697515,-0.003415959461902931,0.0018559450495077875
2011-10-27,0.023428887923574702,0.0018433367931940492,-5.8750841094371226e-05,0.002461397990872116
2011-10-28,-0.00048468333379460905,0.0014861284575763078,0.004316836684757127,0.0004337967487949896
2011-10-31,-0.013031454142291222,0.0006763646401233047,0.004019817134013377,-0.002652594368438249
2011-11-01,-0.012001834375592855,-0.00031613800506857066,-0.005444982118120106,0.00437292872411274
2011-11-02,0.00924339554274416,0.00289986544343015,0.005613337107937381,0.0014397248191336304
2011-11-03,0.010130531253545051,0.0018267832955568915,0.008912025154748253,0.003540667370488761
2011-11-04,-0.0030819710565595923,0.0008541446036387202,-0.0038955735488574407,-0.0009081296087036397
2011-11-07,0.004872709612479841,-0.0006830026236842031,0.010023284771533933,0.007565525436000278
2011-11-08,0.003881218152678166,-0.0017716092030213427,0.00043363113818381495,-0.003894804733047647
2011-11-09,-0.02316733408759454,-0.00421409111221039,-0.016364327975414348,-0.002564367558330936
2011-11-10,0.00020928606792135478,-0.001979007412108684,-0.0054046177568693125,-0.005339207410147481
2011-11-11,0.012656131762092682,0.0017092698952477538,0.01328758335841938,0.004832732656761292
2011-11-14,-0.006062927970261719,-0.00016988404732830157,-0.002953893184812699,0.0020276358988093415
2011-11-15,0.003165148452577452,-0.0007526858637205966,0.004442912911167817,0.0009860224913459624
2011-11-16,-0.008994166835930344,-0.0024407522602092084,-0.0066305091243057165,-0.0030951122202222013
2011-11-17,-0.012222736239330002,-0.003557363577348492,-0.014912232896380757,-0.008078524100964435
2011-11-18,0.0001878498502702648,-0.0008151480993166325,0.00011241546395958672,-0.00128609544821801
2011-11-21,-0.01384293094321826,-0.0033547041966151578,-0.014840541429794003,-0.007347715948337311
2011-11-22,0.0007859379808168725,-0.0011314659701745105,0.005829481881362364,0.005176459272399471
2011-11-23,-0.014368110672851202,-0.004684040412131576,-0.010201594634900835,-0.002257613030135903
2011-11-25,-0.005353298279741256,-0.0029251230068332084,-0.007404579144232501,-0.007454921011061065
2011-11-28,0.020635035357387373,0.0055321941667691756,0.018099404543079414,0.010160620515755406
2011-11-29,0.00027072000545598593,0.0005153319294032211,-0.0031768491270850654,-0.002199825372075665
2011-11-30,0.02440295439289127,0.004574258884033372,0.019627359751993263,0.006335731147424684
2011-12-01,-0.0019478729254794032,0.0011989561540166672,-0.0041175113468384355,-0.0014778316577288072
2011-12-02,0.0029615613203717926,0.004519589631432922,0.004670358401332005,0.00691389680535675
2011-12-05,0.005035673390458501,0.0027738612698385264,-0.0022264390064819124,-0.0010422419362336405
2011-12-06,-0.0018538391881402672,-0.0009308816032297491,-0.0021956312326378694,-0.0035692601786989795
2011-12-07,0.002581260540251602,0.002026563021936576,0.00657106255861656,0.005107840631317724
2011-12-08,-0.014341001648293937,-0.0018417347035209319,-0.006327315428927822,-0.00048564945284464535
2011-12-09,0.008587567996981113,-0.0005603576851582436,-0.0009223177149920471,-0.006895464516089068
2011-12-12,-0.011832891400674825,-0.0010608979495389343,-0.0073523301587711904,-0.001233437626422367
2011-12-13,-0.006043792842923529,0.001076530262471493,-0.004666950394668889,0.0005094176969568662
2011-12-14,-0.007942695669958567,-0.000525185223986719,-0.0009106694705019154,0.0008838105236921188
2011-12-15,0.00231664356683463,0.000727066238625964,0.002153540579598049,-0.0008983998662859117
2011-12-16,0.006352626831064464,0.00404319526691872,0.011434812384872461,0.008881739503822842
2011-12-19,-0.005191394301890028,0.0010960395320346152,0.0014498564219283731,0.004446208232439347
2011-12-20,0.016390384024449648,0.001274296112233626,0.001820043740217399,-0.006076586313296625
2011-12-21,-0.0017111336661421275,-0.0011542706643454085,-0.004219240156476965,-0.005282381667488694
2011-12-22,0.005342278774916793,0.002517783206226299,0.0034578182771903615,0.001991405917762914
2011-12-23,0.0022414094661354347,-0.0005004105219577443,-0.0023323072267380355,-0.004258945308418641
2011-12-27,0.000590483989894868,0.0018791031673252182,0.00045658357549854985,0.0010275609210322596
2011-12-28,-0.00783328966667881,0.00035730180317734405,-0.0026093599912429023,0.0025322314459996615
2011-12-29,0.005652274120454521,0.001640302936591031,0.0020871656880238425,0.0002034588590473484
2011-12-30,0.0006455894468836237,0.0021089659650552744,0.003032118880559146,0.004340838576882352
2012-01-03,0.011853003223074778,0.0001717227169028431,0.0032369080731026022,0.001379858317202682
2012-01-04,-0.0023830587933616177,-0.0005960774292871045,-0.0066986621611879,-0.003091266415395663
2012-01-05,-0.000815539570773848,-0.002078333786312744,0.0037148471110000983,0.0009662102545471209
2012-01-06,-0.0014273373507545854,0.0015038924682479482,0.0011152265385226548,0.002553516087140105
2012-01-09,0.000779342905119095,2.3682102960879644e-05,-0.002395782528671621,-0.002002817898054231
2012-01-10,0.007928280809437867,0.0014407150979777721,0.005374397892199254,0.003716903986626668
2012-01-11,0.0024873988328706544,0.0014156883349351226,0.008046619373374152,0.0066018086756354025
2012-01-12,-0.0001332815838005774,-0.0005872241414406114,-0.0015378745510826602,0.0003889314249833453
2012-01-13,-0.0019206424005173126,0.001677864712490058,0.002260159269363997,0.0025317686596234407
2012-01-17,0.00598176412478145,0.0018393186652233458,0.0054287034479239245,0.004397427026373539
2012-01-18,0.006580604326134454,-0.0005301482550608797,-0.00023142872836879767,-0.0020276723974348688
2012-01-19,0.0021221341265603632,-0.0011341097539081732,-0.004446111549276193,-0.005295889353962622
2012-01-20,-0.0003801178991630306,-0.0017347369901070818,-0.0006140163732902188,-0.0023931630043727437
2012-01-23,0.0021470356501678053,-8.906437460701926e-06,0.000959928857027003,-0.0003302050166192887
2012-01-24,0.000739658073875836,0.0015956087675913055,0.0007970781780358566,-6.0946447893743994e-05
2012-01-25,0.008993508450928122,0.004410437753031043,0.011056318851762628,0.009141651755896815
2012-01-26,0.0022122820449293652,0.003803786487347754,0.0075549416809198916,0.007725534225139935
2012-01-27,0.0027268429265268988,0.0007900877913751526,0.004258341986872921,0.004524096116072691
2012-01-30,-0.004010081538183498,-0.000510785563016969,0.0001824678813071687,0.0014759182814797751
2012-01-31,0.0034332981377847944,0.0021713486218701756,0.006923925736228836,0.006552190862498482
2012-02-01,0.006256614715931377,0.0006327606255231307,-0.000890673408104272,-0.0023672284559699487
2012-02-02,0.0025193473947947324,0.0012051684082389678,0.0030192324370107012,0.0029746375541263716
2012-02-03,0.004693438564073218,-0.0014454206059083766,-0.008775761333815805,-0.012678958517858607
2012-02-06,-0.0003570222400968565,0.0015349181202331417,0.0016088494720807357,0.0030934414075647065
2012-02-07,0.00041708113942314027,-0.001790022913428978,-0.0015624533578988942,-0.0013937615286690815
2012-02-08,0.0018434216357673416,0.0007268815262408224,-0.001028492494705067,-0.0012211100765632124
2012-02-09,-0.0008976548578725694,-0.001343119843730087,-0.004979345338724553,-0.00392151455263063
2012-02-10,-0.006653207506886481,-0.0006041299076223236,0.0008594151016111276,0.0030078766486134226
2012-02-13,0.0061098614667072625,0.0014363677353391117,0.0032839782190437553,0.0015758315053891931
2012-02-14,-0.001848339961645332,0.0007650249304177131,-0.0013775510045230422,0.0014374321353653721
2012-02-15,-0.0014208958640511099,-0.0007203721452662351,-0.00028758991834995005,0.0008774199497380851
2012-02-16,0.005681411514115633,-0.0004988652583057791,-0.0006131163082155177,-0.0037047076119640487
2012-02-17,-0.00018321701709487608,-0.0007236670082720988,-0.0010900207929398506,-0.0016901044473642528
2012-02-21,0.00015168149292562043,-0.0003072952410099584,-0.0021046551314953857,0.00146069142398445
2012-02-22,0.0015792540727415849,0.0035353387018342616,0.004765124418106328,0.008466795464963699
2012-02-23,0.00423423641564383,0.0015259175908640694,0.003583603896741889,0.0008197905595660678
2012-02-24,0.0025937926897445923,0.0011360541105017892,0.0009271090625533208,0.0007948620532937393
2012-02-27,-0.0008731975884992693,0.0017869433523046152,0.0018005208879521063,0.0031337838084242614
2012-02-28,0.0031780580343696322,0.0014353318581419598,0.000494822363538501,0.0027491991334099002
2012-02-29,-0.008160345455910194,-0.0013418442522724274,-0.01712053029393427,-0.01577653703511872
2012-03-01,0.004730616480283023,-0.0005899543752147154,0.002346412183555379,0.00041397542191707465
2012-03-02,-0.002627766443021244,0.00022484973292664218,0.00271489108432351,0.002861879300357125
2012-03-05,-0.0040040166981243595,-0.002289377762041312,-0.00610429479035386,-0.003068068750024954
2012-03-06,-0.011977001879379888,-0.002333386442355307,-0.002880474085467108,-0.001715998459727319
2012-03-07,0.004408410864563972,0.00012174903046907208,0.0013094380821543142,-0.00026329498715327087
2012-03-08,0.006377268733723573,0.000914425345537825,0.001959203584111455,-0.001093119865381016
2012-03-09,0.002615220313009435,0.00016529045003109983,0.003024191897674021,0.0022635222536332854
2012-03-12,-0.0014688505164022654,-0.0005952051703928824,-0.001986684360102812,-0.0018930157867915684
2012-03-13,0.006705204037390784,-0.0009315123231601301,-0.005656038779026794,-0.009303628259410735
2012-03-14,-0.008302283457708415,-0.007327159214695756,-0.012285381982122002,-0.015558722756404764
2012-03-15,0.003043892530587174,-0.0006285756312882175,0.0033858110719935204,0.0021645789874154054
2012-03-16,0.0019400734911788479,0.00040939204875947493,0.0005580853078635691,0.0014686674042682607
2012-03-19,0.0009991895977649215,-0.0015681681851409622,-0.002098603216289656,-0.0036763409332898163
2012-03-20,-0.004575838074537579,-0.0006984719180670905,-0.0007085752339968593,-0.0014181092013681176
2012-03-21,0.0005820750797173812,0.002103827014695186,0.004134744741312568,0.0048273692836937965
2012-03-22,-0.004784219339236307,-0.00025575658130611576,-0.0004461142544329923,-0.0012883915621594482
2012-03-23,0.005119238093920329,0.0014989489028843707,0.00607169082082939,0.006941693098139724
2012-03-26,0.009232919450055645,0.0019780953264734577,0.007443473804879388,0.004207770709602476
2012-03-27,-0.0007263446284623093,0.003476054274811711,0.0017089020538830998,0.002695241554784342
2012-03-28,-0.005271840832527413,-0.0020574410748947962,-0.004442687221409095,-0.003900371173724262
2012-03-29,-0.0013277300842352581,0.001209032279144107,0.001480679801373834,0.002912467801456744
2012-03-30,0.0010505797094520527,-0.0019051726206287633,-0.0045635618460213604,-0.0038698069002585985
2012-04-02,0.007141286440821743,0.0024424712479236385,0.006468269360218224,0.005219361215965051
2012-04-03,-0.007474817033240422,-0.005158703662363394,-0.010445344721882258,-0.008614798043969921
2012-04-04,-0.008172383484248053,0.00047363832820670896,-0.00509759255871265,0.0016974221743418436
